Date, Cases, Deaths, Avg Temperatures, Avg Dewpoints, Avg Humidities, Avg Windspeeds, Avg Pressures,
2020-05-01, 547, 18, 67.3, 49.0, 55.8, 9.0, 29.9
2020-05-02, 559, 19, 67.0, 49.6, 55.8, 8.5, 29.9
2020-05-03, 566, 19, 64.7, 53.0, 67.4, 5.8, 30.0
2020-05-04, 583, 19, 63.7, 52.7, 69.6, 4.9, 29.9
2020-05-05, 595, 19, 65.0, 51.1, 63.7, 5.8, 29.9
2020-05-06, 608, 19, 63.6, 54.3, 72.9, 4.3, 29.9
2020-05-07, 631, 19, 64.6, 52.2, 69.0, 4.4, 29.8
2020-05-08, 652, 19, 61.5, 56.8, 85.0, 4.2, 29.9
2020-05-09, 666, 19, 59.2, 55.8, 89.0, 5.3, 29.9
2020-05-10, 679, 19, 57.0, 54.1, 90.4, 4.3, 29.9
2020-05-11, 690, 19, 58.6, 53.3, 83.5, 7.2, 30.0
2020-05-12, 698, 19, 60.6, 50.8, 71.2, 6.7, 29.9
2020-05-13, 725, 24, 64.0, 46.8, 56.1, 7.4, 29.9
2020-05-14, 742, 24, 69.0, 50.1, 53.5, 10.5, 29.9
2020-05-15, 760, 25, 69.3, 50.3, 52.3, 12.3, 29.9
2020-05-16, 789, 25, 63.0, 53.5, 71.7, 5.3, 29.8
2020-05-17, 813, 25, 62.0, 56.0, 81.3, 9.0, 29.9
2020-05-18, 838, 25, 61.9, 56.0, 82.3, 9.5, 29.9
2020-05-19, 850, 28, 62.3, 45.6, 54.6, 15.6, 30.0
2020-05-20, 861, 29, 61.9, 49.1, 64.4, 5.5, 30.0
2020-05-21, 883, 29, 61.3, 51.6, 72.5, 4.4, 29.9
2020-05-22, 912, 30, 61.0, 53.1, 76.0, 5.9, 29.8
2020-05-23, 937, 30, 60.0, 51.9, 75.5, 5.3, 29.9
2020-05-24, 961, 30, 60.0, 53.5, 80.0, 6.2, 29.9
2020-05-25, 982, 30, 60.5, 55.6, 84.3, 6.0, 29.9
2020-05-26, 1020, 32, 59.6, 57.1, 92.2, 7.0, 29.9
2020-05-27, 1033, 32, 59.1, 56.4, 91.2, 6.0, 29.9
2020-05-28, 1065, 32, 59.5, 56.1, 89.2, 5.3, 29.9
2020-05-29, 1083, 33, 60.4, 56.5, 87.3, 4.7, 29.9
